Customer_Id;CustomerName;Customer_adresse;StateID;id2;tempsInsc;SUM1;SUM2;State_Name;TotalSUM;AverageSUM
2357;Jay's Cabinet Company;512 Hill;24;41;08/10/1994 08:07;2860.;52336.8544;Mississippi;55196.8544;27598.4272
2358;First National Bank of Ottowa;12 Craven Way;30;48;07/01/2004 18:27;85448;96047.2660;New Jersey;181495.266;90747.633
2359;Gourmet the Frog;368 Woodland Rd.;3;2;12/06/2002 17:40;74355;21866.4812;Arizona;96221.4812;48110.7406
2360;DBN Bank;886 Yale Lane;19;47;23/07/2003 23:40;6660.;21660.5244;Maine;28320.5244;14160.2622
2361;Bee Line Publishing;5518 Madison St.;38;4;19/08/1992 22:33;29284;75680.7993;Pennsylvania;104964.7993;52482.39965
2362;Nirabi Auto Service;266 Green Bay Rd.;26;45;07/11/2000 12:55;33028;10316.7584;Montana;43344.7584;21672.3792
2363;Rythmics Ltd.;43078 Kennedy Dr.;14;40;02/04/1992 07:33;3365.;65318.6531;Indiana;68683.6531;34341.82655
2364;Got It All Electronics Supply;1715 Chicago Ave.;25;15;05/09/1975 06:35;92065;43216.8491;Missouri;135281.8491;67640.92455
2365;Ebert Music Center;310 Walker Ave.;8;6;30/05/1975 06:33;13533;44142.4496;Delaware;57675.4496;28837.7248
2366;Cradle the Call;4522 N. Greenview Apt. 1B;6;24;09/11/1971 18:40;65408;32128.6035;Colorado;97536.6035;48768.30175
2367;Pasifico Inc.;899 Harvard Ct;20;30;10/09/2000 16:33;20576;17845.2100;Maryland;38421.21;19210.605
2368;Palmer Golf Supplies;115 Judson Rd.;13;3;19/12/1985 17:07;62798;86850.0697;Illinois;149648.0697;74824.03485
2369;Marcy Elaine Bakery;1907 S. Prospect Ave.;38;19;16/01/2002 00:00;75600;54625.0410;Pennsylvania;130225.041;65112.5205
2370;Myers Chocolates and Confectio;1450 Harding Ave.;45;38;22/05/2003 11:40;52953;76956.4112;Vermont;129909.4112;64954.7056
2371;Transformation Enterprises;12 Fort Sheriden Ave.;14;26;29/09/2000 19:13;54808;46190.9482;Indiana;100998.9482;50499.4741
2372;First National Bank of Ottowa;406 Trinity Ct.;14;14;11/12/1971 11:47;64817;37234.1598;Indiana;102051.1598;51025.5799
2373;Innman Paint and Glass;2267 Anderson Lane;24;25;16/05/1989 14:08;34800;69791.6400;Mississippi;104591.64;52295.82
2374;Air Guatamala;38976 Forest View Rd.;32;8;11/09/2003 21:13;14552;83067.4537;New York;97619.4537;48809.72685
2375;Meonits & Mogogni Inc.;245 Oakridge Ave.;36;6;10/11/1994 09:33;2036.;88088.2200;Oklahoma;90124.22;45062.11
2376;American Deli Workers Union;1482 Concorde Circle;25;20;10/03/1992 11:35;71110;83162.6393;Missouri;154272.63929999998;77136.31964999999
2377;Green Bay Travel Services;120 high St.;14;13;07/11/1986 15:07;62842;6334.1205;Indiana;69176.1205;34588.06025
2378;AA Advertising;5518 Madison St.;30;38;03/08/2000 21:27;8852.;84692.9692;New Jersey;93544.9692;46772.4846
2379;Froggy's Gourmet Catering;135 Lakewood place;12;45;10/02/1970 19:48;29122;71482.4575;Idaho;100604.4575;50302.22875
2380;Green Shoes Corp.;310 Walker Ave.;44;14;05/01/1980 06:00;44357;12384.1304;Utah;56741.1304;28370.5652
2381;Tub's Furniture Store;1486 Oakwood;11;14;09/03/2005 23:08;59925;49826.6056;Hawaii;109751.60560000001;54875.802800000005
2382;Smith Communications Inc.;334 Lynn Terrace;39;24;07/06/1993 14:33;28006;44764.3196;Rhode Island;72770.3196;36385.1598
2383;Block Boats and Lures;218 Oakridge Ave.;6;32;27/01/1997 21:20;24480;39567.8127;Colorado;64047.8127;32023.90635
2384;Car Suite Cleaners;785 Highland place;37;36;02/09/1972 17:40;68026;16021.0801;Oregon;84047.08009999999;42023.540049999996
2385;Happ Aluminum Siding Co.;38976 Forest View Rd.;15;25;16/09/1994 15:55;12040;99948.1866;Iowa;111988.1866;55994.0933
2386;Moveit Motercycle Service;3478 Bryn Mawr St.;35;14;20/08/1990 14:47;23365;39044.0898;Ohio;62409.0898;31204.5449
2387;BBQ Smith's Tex Mex;120 high St.;35;30;07/11/2002 20:13;21760;1638.3276;Ohio;23398.3276;11699.1638
2388;Schnitzer Denist College;10 Marquette Rd.;17;12;19/01/1970 01:20;60464;13730.0904;Kentucky;74194.0904;37097.0452
2389;Transformation Enterprises;3487 Green Bay Rd.;16;44;19/03/1998 09:33;56908;58550.1935;Kansas;115458.1935;57729.09675
2390;Energy Source Diet Centers;1126 Hillcrest Ave;12;11;29/11/1982 14:15;59431;14960.2740;Idaho;74391.274;37195.637
2391;Corbins, Rodriguez, & Savocchi;406 Trinity Ct.;4;39;04/05/1998 17:40;90118;3576.9530;Arkansas;93694.953;46847.4765
2392;Transformation Enterprises;746 Judson Place;36;6;23/03/2000 13:35;50426;62550.8800;Oklahoma;112976.88;56488.44
2393;Elm Place Business Supplies;12 Broadview Lane;33;37;17/07/2000 03:13;94800;81696.1194;North Carolina;176496.1194;88248.0597
2394;Maintence Services of Maine;4763 Blackhawk Rd.;31;15;02/04/1989 23:40;84092;25352.7842;New Mexico;109444.7842;54722.3921
2395;Maintence Services of Maine;2032 Northbrook Ct.;16;35;07/09/1977 18:07;11759;45400.4425;Kansas;57159.4425;28579.72125
2396;Glenwood Credit Union;1535 Knollwood Drive;33;35;05/11/1977 17:47;45576;24933.3050;North Carolina;70509.305;35254.6525
2397;Loyal Order of Buffalo;1270 Linden Ave.;43;17;21/03/1987 04:40;2016.;22332.2145;Texas;24348.2145;12174.10725
2398;Camp Stuff;54 Lakeview Terrace;8;16;08/11/1999 22:27;58643;56248.8380;Delaware;114891.838;57445.919
2399;Doerner's Awnings and Canopies;115 Pleasent Ave.;12;12;26/02/1996 18:40;3972.;58650.0436;Idaho;62622.0436;31311.0218
2400;Mergenthaler Inc.;3478 Bryn Mawr St.;4;4;13/09/1982 11:13;63485;84096.0176;Arkansas;147581.01760000002;73790.50880000001
2401;Futoons Cartoons Emporium;1858 Balsam Way;38;36;12/10/2006 00:22;70608;73242.3882;Pennsylvania;143850.3882;71925.1941
2402;Woodworks Co.;673 Calais Drive;46;33;04/05/2004 11:42;18760;24002.9375;Virginia;42762.9375;21381.46875
2403;Got It All Electronics Supply;139 Bay Colony Dr.;35;31;29/12/2004 20:27;43025;63438.6928;Ohio;106463.69279999999;53231.846399999995
2404;Deer Lake Inn;313 Grove Ave.;47;16;07/10/1970 07:02;17670;4529.6975;Washington;22199.697500000002;11099.848750000001
2405;PGS Associates;334 Lynn Terrace;31;33;22/02/2006 12:55;65636;74038.7016;New Mexico;139674.7016;69837.3508
2406;BBQ Smith's Tex Mex;1875 Roger Williams Ave.;36;43;14/05/1992 08:08;10000;38040.6490;Oklahoma;48040.649;24020.3245
2407;Schmidt Denists;1858 Balsam Way;8;8;10/03/2000 12:27;23358;68304.0525;Delaware;91662.0525;45831.02625
2408;Venturi Discount Drugs;3385 University Ave.;15;12;12/09/2004 02:20;34758;69460.2700;Iowa;104218.27;52109.135
2409;Kermit the Pet Shop;969 Saxony Drive;11;4;21/10/1974 05:00;92156;54736.5838;Hawaii;146892.5838;73446.2919
2410;Glassman & Stone;1875 Roger Williams Ave.;17;38;25/11/1986 18:28;10083;91835.9050;Kentucky;101918.905;50959.4525
2411;Griffith Paving and Sealcoatin;3100 Trailer Way;26;46;15/09/2002 17:15;54698;78374.6602;Montana;133072.66019999998;66536.33009999999
2412;Bernhardt Ltd.;2045 St. johns Ave.;27;35;07/07/1992 17:42;60795;68088.9476;Nebraska;128883.9476;64441.9738
2413;Nina's Snow Plowing;2479 Woodridge Drive;24;47;28/11/1992 05:08;19408;27208.4720;Mississippi;46616.472;23308.236
2414;Masterlands Cleaning;574 Chicago Ave.;47;31;28/03/2005 04:00;68604;97912.8350;Washington;166516.83500000002;83258.41750000001
2415;Parkway Auto Body;3148 cottonwood Ct.;19;36;24/03/1978 04:00;52160;79050.2181;Maine;131210.2181;65605.10905
2416;Arthur M. Feildberg Galleries;937 Judson Ave.;35;8;22/02/1977 22:53;92954;40928.0290;Ohio;133882.029;66941.0145
2417;Lennox Air Pollution Control;581 Hill St. Apt. 234;50;15;16/06/1971 14:35;90120;48694.2260;Wyoming;138814.226;69407.113
2418;Masterlands Cleaning;654 Walnut Rd.;45;11;11/04/2000 17:33;2004.;60000.3174;Vermont;62004.3174;31002.1587
2419;Futoons Cartoons Emporium;218 Oakridge Ave.;15;17;21/12/1994 08:53;28720;57271.6225;Iowa;85991.6225;42995.81125
2420;Pasifico Inc.;750 Homewood Ave.;42;26;30/09/2003 00:35;78660;40706.8806;Tennessee;119366.8806;59683.4403
2421;Dean Barnett Furniture Repair;77 Blackhawk Rd;41;27;09/04/2006 13:27;63983;24840.8186;South Dakota;88823.8186;44411.9093
2422;Brand Y Creative Services;42 Valley Rd.;23;24;28/01/1980 17:08;56587;91305.0476;Minnesota;147892.0476;73946.0238
2423;Yale Remins Temp Agency;1715 Chicago Ave.;41;47;03/07/1982 00:20;1760.;99286.1454;South Dakota;101046.1454;50523.0727
2424;Highland Heights Gift Shop;22 Clay rd.;47;19;03/02/2000 15:20;56768;55654.3403;Washington;112422.34030000001;56211.170150000005
2425;George Lee Antiques;1233 Arbor Rd.;25;35;31/10/2002 04:40;62064;25546.9740;Missouri;87610.974;43805.487
2426;Innman Paint and Glass;425 Lake Ave.;42;50;14/09/1978 23:27;74891;3544.2497;Tennessee;78435.2497;39217.62485
2427;Ebert Music Center;1486 Oakwood;26;45;09/01/1983 22:40;85160;77376.6012;Montana;162536.6012;81268.3006
2428;Dependable Plumbing and Sewer;1633 McGovern place;23;15;17/03/2007 02:53;12150;57494.9856;Minnesota;69644.9856;34822.4928
2429;Maintence Services of Maine;5518 Madison St.;3;42;17/03/1990 07:47;88161;87595.3612;Arizona;175756.36119999998;87878.18059999999
2430;Sigman and Freud Psychiatry;643 De Temple Rd.;26;41;29/03/2002 22:00;97384;23204.6181;Montana;120588.61809999999;60294.309049999996
2431;Kermit the Pet Shop;2479 Woodridge Drive;42;23;25/05/1975 06:22;90824;40848.3600;Tennessee;131672.36;65836.18
2432;Chicagoland Cleaners;1633 McGovern place;33;41;29/01/2000 21:47;20254;45827.4872;North Carolina;66081.4872;33040.7436
2433;Bernhardt Ltd.;770 Exmoor Rd.;43;47;23/04/2005 15:42;83686;51240.3800;Texas;134926.38;67463.19
2434;Jay's Cabinet Company;3160 Summit Ave.;17;25;21/10/1978 15:15;6356.;51600.9400;Kentucky;57956.94;28978.47
2435;Doll House Rock;671 Blackstone Ave.;46;42;18/10/2001 11:13;21199;29080.7022;Virginia;50279.7022;25139.8511
2436;Parties Galore Golf Course;1101 Deerfield Place;45;26;17/01/1972 12:40;76704;8433.4025;Vermont;85137.4025;42568.70125
2437;Kosmo Consulting;220 Vine Ave.;40;23;29/09/1993 00:47;65656;74152.1049;South Carolina;139808.1049;69904.05245
2438;Mac Computer Warehouse;854 Woodbine;36;3;15/04/2004 06:53;86115;92663.8264;Oklahoma;178778.82640000002;89389.41320000001
2439;Facelift Kitchen and Bath;225 Jeffrys Place;45;26;26/08/1994 01:13;99072;34706.4497;Vermont;133778.4497;66889.22485
2440;Glenwood Credit Union;225 Jeffrys Place;31;42;25/01/1994 12:13;86506;60540.2860;New Mexico;147046.286;73523.143
2441;Air France;241 Callan Rd.;36;33;29/09/1989 00:08;95397;3438.0803;Oklahoma;98835.0803;49417.54015
2442;Dean Grant Buick and Crysler;1547 Vine;4;43;07/11/2004 07:20;67536;86412.2719;Arkansas;153948.2719;76974.13595
2443;First National Bank of Ottowa;1155 Ridgewood Drive;29;17;26/05/2001 23:28;80780;2500.2230;New Hampshire;83280.223;41640.1115
2444;Air Guatamala;854 Woodbine;14;46;24/08/2000 22:07;4560.;88192.5140;Indiana;92752.514;46376.257
2445;Ebert Music Center;3181 Barkwood Ct.;13;45;15/03/2000 20:13;45096;64267.9342;Illinois;109363.9342;54681.9671
2446;Garfield Appliance Service;1954 First St.;16;40;03/04/2000 04:00;84832;93151.3048;Kansas;177983.30479999998;88991.65239999999
2447;Kermit the Pet Shop;231 Sheriden Rd.;32;36;21/07/2006 20:08;42605;91332.3136;New York;133937.3136;66968.6568
2448;Dapper's Antiques;3150 Skokie Valley Rd.;9;45;28/02/1975 22:53;83358;17642.8540;Florida;101000.85399999999;50500.426999999996
2449;Glassman & Stone;1009 marvel Way;24;31;17/02/2005 19:08;49954;50744.1626;Mississippi;100698.16260000001;50349.081300000005
2450;Nyman Interior Design;1337 Cavell Ave.;17;36;02/05/2004 04:08;50079;72862.4620;Kentucky;122941.462;61470.731
2451;Derbin Contracting Services;225 Jeffrys Place;43;4;09/02/1980 06:55;32804;32448.8883;Texas;65252.8883;32626.44415
2452;Hardee Woodwork Ltd.;43078 Kennedy Dr.;31;29;27/02/1983 02:13;2299.;52865.1732;New Mexico;55164.1732;27582.0866
2453;Childress Child Day Care;632 Florence Dr.;5;14;26/09/1971 11:02;8968.;14560.5328;California;23528.5328;11764.2664
2454;Highland Lanes;4467 Sheridan Rd.;33;13;28/04/2002 16:08;2776.;57283.7248;North Carolina;60059.7248;30029.8624
2455;Nel Video Productions;1799 Rosemary Way;6;16;26/09/2000 05:27;9876.;54192.8320;Colorado;64068.832;32034.416
2456;George Lee Antiques;433 Burton Ave.;16;32;29/08/2000 19:40;88520;51804.1592;Kansas;140324.1592;70162.0796
2457;Flinn Mosquito and Pest Contro;746 Judson Place;13;9;16/03/1986 12:27;52680;43631.5004;Illinois;96311.50039999999;48155.750199999995
2458;Morgan Construction Co;2224 Sherman Rd.;5;24;28/06/2003 06:35;9666.;35512.6499;California;45178.6499;22589.32495
2459;Caranisco Homes;1858 Balsam Way;30;17;30/12/2005 11:33;67335;26880.1187;New Jersey;94215.11869999999;47107.559349999996
2460;Got It All Electronics Supply;210 Cresant Rd.;44;43;22/11/1978 16:27;69642;74030.7030;Utah;143672.70299999998;71836.35149999999
2461;Funnyface Amusement Games;1077 Court Ave.;4;31;25/01/1975 05:33;44642;19578.2634;Arkansas;64220.263399999996;32110.131699999998
2462;Ernie's Foriegn Car Service;225 Jeffrys Place;11;5;03/12/1971 16:55;35304;90299.0986;Hawaii;125603.0986;62801.5493
2463;New Dehli Auto Exchange;302-A Crestwood Village Rd.;30;33;24/02/2005 17:48;2480.;64930.6347;New Jersey;67410.6347;33705.31735
2464;Sigman and Freud Psychiatry;550 Sheridan;16;6;15/09/2007 15:42;16784;9532.2418;Kansas;26316.2418;13158.1209
2465;Doll House Rock;3148 cottonwood Ct.;26;16;21/07/2001 12:48;85322;30464.9174;Montana;115786.9174;57893.4587
2466;Salt & Pepper Catering Service;1831 Beverly Place #9D;41;13;23/09/2006 22:07;69500;43146.4724;South Dakota;112646.4724;56323.2362
2467;Quad City Cleaning;218 Oakridge Ave.;23;5;16/08/1983 17:40;37137;82250.6528;Minnesota;119387.6528;59693.8264
2468;Nina's Snow Plowing;430 Oakland Drive;8;30;04/03/2004 05:48;59568;48163.1566;Delaware;107731.1566;53865.5783
2469;Camp Stuff;643 De Temple Rd.;31;44;09/10/2000 20:08;70424;9456.1096;New Mexico;79880.1096;39940.0548
2470;Hardee Woodwork Ltd.;430 Oakland Drive;24;4;29/05/1983 13:40;59680;39090.1476;Mississippi;98770.1476;49385.0738
2471;Lidhal design Corp.;456 Groverland Ave.;28;11;19/06/1982 10:35;11294;58052.2576;Nevada;69346.2576;34673.1288
2472;Got It All Electronics Supply;120 high St.;1;30;07/05/1982 14:48;58395;4400.7700;Alabama;62795.770000000004;31397.885000000002
2473;Keep Cool Air Conditioner Repa;465 Stratford Rd.;35;16;11/03/2005 00:13;25496;22026.7120;Ohio;47522.712;23761.356
2474;DBN Bank;1287 Glencoe Ave.;5;26;17/06/1977 13:53;44250;32356.7269;California;76606.72690000001;38303.363450000004
2475;Ebert Music Center;1715 Chicago Ave.;6;41;23/03/2002 18:02;30312;98450.1000;Colorado;128762.1;64381.05
2476;AAA Daniels Antiques;3148 cottonwood Ct.;45;23;30/04/2006 17:02;8993.;40672.1132;Vermont;49665.1132;24832.5566
2477;Lutz Soft Cloth Car Wash;1975 elmwood Circle;46;8;26/04/2004 20:40;91927;9750.0512;Virginia;101677.0512;50838.5256
2478;Smith & Wesson Militia;22 Clay rd.;14;31;17/12/2002 04:40;54519;64517.3286;Indiana;119036.32860000001;59518.164300000004
2479;Air Barbados;632 Roger Williams;22;24;13/07/2001 09:27;36984;32870.5221;Michigan;69854.5221;34927.26105
2480;Lutz Soft Cloth Car Wash;218 Oakridge Ave.;27;28;07/05/2001 16:20;23713;18485.9807;Nebraska;42198.9807;21099.49035
2481;Dean Grant Buick and Crysler;201-C Frontage Rd.;12;1;04/11/2005 05:33;42558;84502.3412;Idaho;127060.3412;63530.1706
2482;Jay's Cabinet Company;14836 W. River Oaks Dr.;3;35;17/03/1996 10:53;65599;34388.3274;Arizona;99987.32740000001;49993.663700000005
2483;Air India;1770 first St.;45;5;07/12/1993 10:27;90635;52948.0322;Vermont;143583.03220000002;71791.51610000001
2484;Schmidt Denists;965 Marion Place Apt. 65C;11;6;03/05/2001 19:00;16642;23298.9170;Hawaii;39940.917;19970.4585
2485;Yale Remins Temp Agency;42 Valley Rd.;5;45;09/11/2005 20:15;24933;32070.1616;California;57003.1616;28501.5808
2486;Maintence Services of Maine;1547 Vine;46;46;28/09/1971 18:35;98926;42150.6950;Virginia;141076.695;70538.3475
2487;BBQ Smith's Tex Mex;4763 Blackhawk Rd.;3;14;10/04/2000 23:35;10718;66480.1975;Arizona;77198.1975;38599.09875
2488;Crossroads Construction, Inc.;726 White Oaks Ave.;32;22;23/08/1980 18:33;20177;94549.0444;New York;114726.0444;57363.0222
2489;Elle Hypnosis and Therapy Cent;1126 Hillcrest Ave;46;27;19/11/2001 12:27;31423;98304.1728;Virginia;129727.1728;64863.5864
2490;Doerner's Awnings and Canopies;1535 Knollwood Drive;34;12;07/12/2003 03:22;52920;89391.5374;North Dakota;142311.5374;71155.7687
2491;Highland Woods City Hall;1077 Court Ave.;7;3;12/06/1993 16:47;59262;46572.7201;Connecticut;105834.7201;52917.36005
2492;Hardee Woodwork Ltd.;1715 Chicago Ave.;38;45;28/08/2000 00:22;78644;53779.9036;Pennsylvania;132423.9036;66211.9518
2493;Rythmics Ltd.;3059 Priscilla Court;22;11;18/04/2002 06:08;52207;11953.6536;Michigan;64160.6536;32080.3268
2494;Innman Paint and Glass;2510 Crain;28;5;22/11/1993 20:27;98552;86825.7752;Nevada;185377.7752;92688.8876
2495;Hilco Auto Body;1235 Easton Rd.;19;46;29/04/2003 08:07;3744.;87880.7550;Maine;91624.755;45812.3775
2496;Cradle the Call;1450 Harding Ave.;47;3;31/08/2007 23:40;68992;49048.8144;Washington;118040.8144;59020.4072
2497;DBN Bank;1750 Lily Court;8;32;26/08/2006 18:22;40664;29606.0288;Delaware;70270.0288;35135.0144
2498;Myers Chocolates and Confectio;1975 elmwood Circle;28;46;22/09/2004 01:13;37400;51300.2816;Nevada;88700.2816;44350.1408
2499;Hibbard Road Suppliers;662 Lyons Circle;37;34;25/04/1996 11:15;55868;91893.1890;Oregon;147761.189;73880.5945
2500;Block Boats and Lures;629 Kincaid Ave.;5;7;18/03/1999 23:33;27976;51178.5515;California;79154.5515;39577.27575
2501;Kermit the Pet Shop;456 Groverland Ave.;1;38;21/02/2000 07:35;37400;84810.8741;Alabama;122210.8741;61105.43705
2502;Innman Paint and Glass;2644 Princeton Ln.;12;22;09/12/2000 15:07;29053;91022.0935;Idaho;120075.0935;60037.54675
2503;Peterson Roberts Carpentry;886 Yale Lane;41;28;27/07/1990 18:33;12420;61840.5974;South Dakota;74260.5974;37130.2987
2504;Green Shoes Corp.;4763 Blackhawk Rd.;13;19;17/12/1994 21:33;29208;82307.5500;Illinois;111515.55;55757.775
2505;Marcy Elaine Bakery;899 Harvard Ct;40;47;04/11/1977 02:53;57962;1068.3926;South Carolina;59030.3926;29515.1963
2506;Nirabi Auto Service;1270 Linden Ave.;16;8;18/04/2000 23:48;22183;95190.7231;Kansas;117373.7231;58686.86155
2507;Air Mexico;662 Lyons Circle;32;28;13/02/2004 06:00;4796.;42400.7736;New York;47196.7736;23598.3868
2508;Air Indonesia;1831 Beverly Place #9D;19;37;06/06/2004 21:00;63540;66248.4460;Maine;129788.446;64894.223
2509;American Apartments;1155 Ridgewood Drive;7;5;17/06/1982 23:13;10926;19380.4626;Connecticut;30306.4626;15153.2313
2510;Ebert Music Center;1875 Roger Williams Ave.;12;1;02/02/1997 16:13;27351;30619.2743;Idaho;57970.274300000005;28985.137150000002
2511;Ernie's Foriegn Car Service;581 Hill St. Apt. 234;47;12;14/09/1975 12:48;52125;59751.7316;Washington;111876.7316;55938.3658
2512;Lambert & Locke Legal Services;1185 County line Rd.;33;41;17/09/2000 01:40;63490;64344.2240;North Carolina;127834.224;63917.112
2513;Ampro Office Team Ltd.;425 Lake Ave.;45;13;16/10/1971 03:15;52930;13280.1316;Vermont;66210.1316;33105.0658
2514;Kapp Camera and Video;12 Skokie Valley Rd.;10;40;15/12/2003 05:48;33691;78790.3696;Georgia;112481.3696;56240.6848
2515;Block Boats and Lures;770 Exmoor Rd.;26;16;29/03/1993 17:48;330.0;98652.0484;Montana;98982.0484;49491.0242
2516;Dean Grant Buick and Crysler;1907 S. Prospect Ave.;24;32;29/02/1980 19:20;38412;79536.4600;Mississippi;117948.46;58974.23
2517;Marks, Marks, and Kaplan Ltd.;406 Trinity Ct.;8;19;28/07/2001 11:28;960.7;72038.7581;Delaware;72999.4581;36499.72905
2518;Nyman Interior Design;899 Harvard Ct;39;7;03/10/1987 03:42;89492;42560.1924;Rhode Island;132052.1924;66026.0962
2519;Elle Hypnosis and Therapy Cent;965 Marion Place Apt. 65C;10;12;17/03/2006 12:53;5892.;31432.9484;Georgia;37324.9484;18662.4742
2520;Keyth Contracting and Repair;54 Lakeview Terrace;15;47;10/04/2006 23:42;26628;97494.4275;Iowa;124122.4275;62061.21375
2521;Corbins, Rodriguez, & Savocchi;3100 Trailer Way;16;33;23/08/1985 16:47;4650.;60615.3327;Kansas;65265.3327;32632.66635
2522;Loyal Order of Buffalo;115 Pleasent Ave.;43;45;03/07/1980 00:08;97280;68528.5536;Texas;165808.55359999998;82904.27679999999
2523;Palmer Golf Supplies;511 Hill;49;10;10/04/2000 23:35;55624;87595.2976;Wisconsin;143219.2976;71609.6488
2524;First National Bank of Ottowa;54 Lakeview Terrace;44;26;15/07/2000 23:55;43928;89705.4600;Utah;133633.46000000002;66816.73000000001
2525;Kosmo Consulting;1660 Park Ave.;33;24;24/03/1985 15:48;43368;23441.3310;North Carolina;66809.331;33404.6655
2526;Lennox Air Pollution Control;1535 Knollwood Drive;24;8;21/10/1971 22:08;67936;2000.1072;Mississippi;69936.1072;34968.0536
2527;Gordon & Son Brockerage Ltd.;1750 Lily Court;15;39;03/04/2000 06:13;80220;60138.4063;Iowa;140358.4063;70179.20315
2528;Esmarda Chemical Manufacturers;1752 Clinton Ave.;38;10;07/09/2005 14:33;55968;43784.2606;Pennsylvania;99752.26060000001;49876.130300000004
2529;Funnyface Amusement Games;1859 Green Bay Rd.;22;15;03/09/1978 20:47;81776;34288.8980;Michigan;116064.898;58032.449
2530;Childress Child Day Care;1704 Ridgelee Rd;34;16;18/02/1983 07:07;68939;96558.4250;North Dakota;165497.425;82748.7125
2531;Resnick DDS;241 Callan Rd.;42;43;01/05/2001 19:02;12374;57302.6977;Tennessee;69676.69769999999;34838.348849999995
2532;Got It All Electronics Supply;231 Sheriden Rd.;34;49;04/09/1975 11:53;32528;60500.0148;North Dakota;93028.0148;46514.0074
2533;Facelift Kitchen and Bath;120 high St.;28;44;06/03/2006 11:47;30100;22466.0561;Nevada;52566.0561;26283.02805
2534;Foy Aviation;12 Broadview Lane;42;33;20/02/2000 23:07;87499;93294.5615;Tennessee;180793.5615;90396.78075
2535;Lennox Air Pollution Control;139 Bay Colony Dr.;34;24;14/08/2004 08:08;27996;5825.5560;North Dakota;33821.556;16910.778
2536;Lake Shore Beaches;852 Sumac Rd.;1;15;14/07/2005 19:55;39820;64642.8314;Alabama;104462.8314;52231.4157
2537;Childress Child Day Care;788 Tennyson Ave.;47;38;19/11/2006 05:08;88653;43870.3412;Washington;132523.3412;66261.6706
2538;Parties Galore Golf Course;1547 Vine;29;22;10/05/2006 19:27;11188;60456.5311;New Hampshire;71644.5311;35822.26555
2539;Parties Galore Golf Course;4763 Blackhawk Rd.;15;34;30/03/1985 03:07;55275;85800.8128;Iowa;141075.8128;70537.9064
2540;Ernie's Foriegn Car Service;1954 First St.;35;42;28/07/1986 03:00;60477;26442.6083;Ohio;86919.60829999999;43459.804149999996
2541;Johnson, Erico & Co CPA's;4259 W. Lake Ave.;48;34;22/11/1989 08:42;28379;46480.2673;;74859.2673;37429.63365
2542;Salt & Pepper Catering Service;2510 Crain;5;28;22/09/2000 20:33;95218;53714.8461;California;148932.8461;74466.42305
2543;Acme Chemical Supply;937 Judson Ave.;2;42;11/07/1974 19:40;36515;29400.9445;Alaska;65915.9445;32957.97225
2544;DBN Bank;812 North Ave.;15;34;04/08/1992 04:47;14000;49854.5948;Iowa;63854.5948;31927.2974
2545;Auto Interior Carpeting Compan;600 Central Ave.;38;1;02/01/1985 07:47;11688;28352.3980;Pennsylvania;40040.398;20020.199
2546;Garfield Appliance Service;1233 Arbor Rd.;8;47;23/04/2000 07:20;23281;60000.8701;Delaware;83281.8701;41640.93505
2547;Acme Chemical Supply;21 Lakeview Terrace #2312;29;29;22/02/2003 01:48;37800;18388.9495;New Hampshire;56188.9495;28094.47475
2548;Resnick DDS;1679 McCraren;11;15;12/10/1977 00:20;8544.;26904.4726;Hawaii;35448.4726;17724.2363
2549;Funnyface Amusement Games;1547 Knolwood Rd.;4;35;22/05/1998 02:20;19860;44640.7987;Arkansas;64500.7987;32250.39935
2550;Childress Child Day Care;1858 Balsam Way;17;48;17/08/1989 13:27;13072;19817.8830;Kentucky;32889.883;16444.9415
2551;Yale Remins Temp Agency;628 Orwenstensia;5;5;22/06/1975 21:13;47794;90012.6224;California;137806.6224;68903.3112
2552;Perimeter Security Consultants;629 Kincaid Ave.;41;2;20/10/1983 13:13;58580;5500.9026;South Dakota;64080.9026;32040.4513
2553;AA Advertising;3148 cottonwood Ct.;7;15;08/03/2001 17:33;31185;83864.3236;Connecticut;115049.3236;57524.6618
2554;First National Bank of Ottowa;22 Clay rd.;9;38;18/06/1996 02:07;93588;41440.8912;Florida;135028.8912;67514.4456
2555;New Dehli Auto Exchange;244 Briar Ln;40;8;09/12/2002 02:13;76530;69760.2288;South Carolina;146290.22879999998;73145.11439999999
2556;Hart Corporation;1799 Rosemary Way;28;29;28/06/1982 09:13;2419.;88965.2762;Nevada;91384.2762;45692.1381
2557;Nyman Interior Design;746 Judson Place;10;11;04/04/2001 13:53;7320.;91950.7205;Georgia;99270.7205;49635.36025
2558;Masterlands Cleaning;1287 Glencoe Ave.;20;4;06/05/1986 11:40;26407;44700.8500;Maryland;71107.85;35553.925
2559;Acturial Enterprises Ltd.;2678 Sheridan Rd.;14;17;05/06/1974 22:33;24232;72160.9630;Indiana;96392.963;48196.4815
2560;Pivot Point College;1287 Glencoe Ave.;16;5;10/03/2003 06:42;82780;40248.5241;Kansas;123028.52410000001;61514.262050000005
2561;Pac Builders;1907 S. Prospect Ave.;16;41;13/03/2003 18:02;41160;72263.3288;Kansas;113423.3288;56711.6644
2562;Toggle & Myerson Ltd;355 Golf Rd.;8;7;01/02/1989 09:08;41158;53040.6938;Delaware;94198.69380000001;47099.346900000004
2563;Ampro Office Team Ltd.;3385 University Ave.;28;9;28/03/1986 02:13;67665;4521.6740;Nevada;72186.674;36093.337
